DATA,,,,
t1382,32.500000,1.500000,23.197993,31.516977
t1383,32.500000,1.500000,23.220803,31.538335
t1384,32.500000,1.500000,23.243613,31.559693
t1385,32.500000,1.500000,23.266423,31.581051
t1386,32.500000,1.500000,23.289234,31.602410
t1387,32.500000,1.500000,23.312044,31.623768
t1388,32.500000,1.500000,23.334854,31.645126
t1389,32.500000,1.500000,23.357664,31.666484
t1390,32.500000,1.500000,23.380474,31.687842
t1391,32.500000,1.500000,23.403285,31.709200
t1392,32.500000,1.500000,23.426095,31.730559
t1393,32.500000,1.500000,23.448905,31.751917
t1394,32.500000,1.500000,23.471715,31.773275
t1395,32.500000,1.500000,23.494526,31.794633
t1396,32.500000,1.500000,23.517336,31.815991
t1397,32.500000,1.500000,23.540146,31.837349
t1398,32.500000,1.500000,23.562956,31.858708
t1399,32.500000,1.500000,23.585766,31.880066
t1400,32.500000,1.500000,23.608577,31.901424
t1401,32.500000,1.500000,23.631387,31.922782
t1402,32.500000,1.500000,23.654197,31.944140
t1403,32.500000,1.500000,23.677007,31.965498
t1404,32.500000,1.500000,23.699818,31.986857
t1405,32.500000,1.500000,23.722628,32.008215
t1406,32.500000,1.500000,23.745438,32.029573
t1407,32.500000,1.500000,23.768248,32.050931
t1408,32.500000,1.500000,23.791058,32.072289
t1409,32.500000,1.500000,23.813869,32.093647
t1410,32.500000,1.500000,23.836679,32.115005
t1411,32.500000,1.500000,23.859489,32.136364
t1412,32.500000,1.500000,23.882299,32.157722
t1413,32.500000,1.500000,23.905109,32.179080
t1414,32.500000,1.500000,23.927920,32.200438
t1415,32.500000,1.500000,23.950730,32.221796
t1416,32.500000,1.500000,23.973540,32.243154
t1417,32.500000,1.500000,23.996350,32.264513
t1418,32.500000,1.500000,24.019161,32.285871
t1419,32.500000,1.500000,24.041971,32.307229
t1420,32.500000,1.500000,24.064781,32.328587
t1421,32.500000,1.500000,24.087591,32.349945
t1422,32.500000,1.500000,24.110401,32.371303
t1423,32.500000,1.500000,24.133212,32.392662
t1424,32.500000,1.500000,24.156022,32.414020
t1425,32.500000,1.500000,24.178832,32.435378
t1426,32.500000,1.500000,24.201642,32.456736
t1427,32.500000,1.500000,24.224453,32.478094
t1428,32.500000,1.500000,24.247263,32.499452
t1429,32.500000,1.500000,24.270073,32.520811
t1430,32.500000,1.500000,24.292883,32.542169
t1431,32.500000,1.500000,24.315693,32.563527
t1432,32.500000,1.500000,24.338504,32.584885
t1433,32.500000,1.500000,24.361314,32.606243
t1434,32.500000,1.500000,24.384124,32.627601
t1435,32.500000,1.500000,24.406934,32.648959
t1436,32.500000,1.500000,24.429745,32.670318
t1437,32.500000,1.500000,24.452555,32.691676
t1438,32.500000,1.500000,24.475365,32.713034
t1439,32.500000,1.500000,24.498175,32.734392
t1440,32.500000,1.500000,24.520985,32.755750
t1441,32.500000,1.500000,24.543796,32.777108
t1442,32.500000,1.500000,24.566606,32.798467
t1443,32.500000,1.500000,24.589416,32.819825
t1444,32.500000,1.500000,24.612226,32.841183
t1445,32.500000,1.500000,24.635036,32.862541
t1446,32.500000,1.500000,24.657847,32.883899
t1447,32.500000,1.500000,24.680657,32.905257
t1448,32.500000,1.500000,24.703467,32.926616
t1449,32.500000,1.500000,24.726277,32.947974
t1450,32.500000,1.500000,24.749088,32.969332
t1451,32.500000,1.500000,24.771898,32.990690
t1452,32.500000,1.500000,24.794708,33.012048
t1453,32.500000,1.500000,24.817518,33.033406
t1454,32.500000,1.500000,24.840328,33.054765
t1455,32.500000,1.500000,24.863139,33.076123
t1456,32.500000,1.500000,24.885949,33.097481
t1457,32.500000,1.500000,24.908759,33.118839
t1458,32.500000,1.500000,24.931569,33.140197
t1459,32.500000,1.500000,24.954380,33.161555
t1460,32.500000,1.500000,24.977190,33.182913
t1461,32.500000,1.500000,25.000000,33.204272
t1462,32.500000,1.500000,25.000000,33.225630
t1463,32.500000,1.500000,25.000000,33.246988
t1464,32.500000,1.500000,25.000000,33.268346
t1465,32.500000,1.500000,25.000000,33.289704
t1466,32.500000,1.500000,25.000000,33.311062
t1467,32.500000,1.500000,25.000000,33.332421
t1468,32.500000,1.500000,25.000000,33.353779
t1469,32.500000,1.500000,25.000000,33.375137
t1470,32.500000,1.500000,25.000000,33.396495
t1471,32.500000,1.500000,25.000000,33.417853
t1472,32.500000,1.500000,25.000000,33.439211
t1473,32.500000,1.500000,25.000000,33.460570
t1474,32.500000,1.500000,25.000000,33.481928
t1475,32.500000,1.500000,25.000000,33.503286
t1476,32.500000,1.500000,25.000000,33.524644
t1477,32.500000,1.500000,25.000000,33.546002
t1478,32.500000,1.500000,25.000000,33.567360
t1479,32.500000,1.500000,25.000000,33.588719
t1480,32.500000,1.500000,25.000000,33.610077
t1481,32.500000,1.500000,25.000000,33.631435
t1482,32.500000,1.500000,25.000000,33.652793
t1483,32.500000,1.500000,25.000000,33.674151
t1484,32.500000,1.500000,25.000000,33.695509
t1485,32.500000,1.500000,25.000000,33.716867
t1486,32.500000,1.500000,25.000000,33.738226
t1487,32.500000,1.500000,25.000000,33.759584
t1488,32.500000,1.500000,25.000000,33.780942
t1489,32.500000,1.500000,25.000000,33.802300
t1490,32.500000,1.500000,25.000000,33.823658
t1491,32.500000,1.500000,25.000000,33.845016
t1492,32.500000,1.500000,25.000000,33.866375
t1493,32.500000,1.500000,25.000000,33.887733
t1494,32.500000,1.500000,25.000000,33.909091
t1495,32.500000,1.500000,25.000000,33.930449
t1496,32.500000,1.500000,25.000000,33.951807
t1497,32.500000,1.500000,25.000000,33.973165
t1498,32.500000,1.500000,25.000000,33.994524
t1499,32.500000,1.500000,25.000000,34.015882
t1500,32.500000,1.500000,25.000000,34.037240
t1501,32.500000,1.500000,25.000000,34.058598
t1502,32.500000,1.500000,25.000000,34.079956
t1503,32.500000,1.500000,25.000000,34.101314
t1504,32.500000,1.500000,25.000000,34.122673
t1505,32.500000,1.500000,25.000000,34.144031
t1506,32.500000,1.500000,25.000000,34.165389
t1507,32.500000,1.500000,25.000000,34.186747
t1508,32.500000,1.500000,25.000000,34.208105
t1509,32.500000,1.500000,25.000000,34.229463
t1510,32.500000,1.500000,25.000000,34.250821
t1511,32.500000,1.500000,25.000000,34.272180
t1512,32.500000,1.500000,25.000000,34.293538
t1513,32.500000,1.500000,25.000000,34.314896
t1514,32.500000,1.500000,25.000000,34.336254
t1515,32.500000,1.500000,25.000000,34.357612
t1516,32.500000,1.500000,25.000000,34.378970
t1517,32.500000,1.500000,25.000000,34.400329
t1518,32.500000,1.500000,25.000000,34.421687
t1519,32.500000,1.500000,25.000000,34.443045
t1520,32.500000,1.500000,25.000000,34.464403
t1521,32.500000,1.500000,25.000000,34.485761
t1522,32.500000,1.500000,25.000000,34.507119
t1523,32.500000,1.500000,25.000000,34.528478
t1524,32.500000,1.500000,25.000000,34.549836
t1525,32.500000,1.500000,25.000000,34.571194
t1526,32.500000,1.500000,25.000000,34.592552
t1527,32.500000,1.500000,25.000000,34.613910
t1528,32.500000,1.500000,25.000000,34.635268
t1529,32.500000,1.500000,25.000000,34.656627
t1530,32.500000,1.500000,25.000000,34.677985
t1531,32.500000,1.500000,25.000000,34.699343
t1532,32.500000,1.500000,25.000000,34.720701
t1533,32.500000,1.500000,25.000000,34.742059
t1534,32.500000,1.500000,25.000000,34.763417
t1535,32.500000,1.500000,25.000000,34.784775
t1536,32.500000,1.500000,25.000000,34.806134
t1537,32.500000,1.500000,25.000000,34.827492
t1538,32.500000,1.500000,25.000000,34.848850
t1539,32.500000,1.500000,25.000000,34.870208
t1540,32.500000,1.500000,25.000000,34.891566
t1541,32.500000,1.500000,25.000000,34.912924
t1542,32.500000,1.500000,25.000000,34.934283
t1543,32.500000,1.500000,25.000000,34.955641
t1544,32.500000,1.500000,25.000000,34.976999
t1545,32.500000,1.500000,25.000000,34.998357
t1546,32.500000,1.500000,25.000000,35.019715
t1547,32.500000,1.500000,25.000000,35.041073
t1548,32.500000,1.500000,25.000000,35.062432
t1549,32.500000,1.500000,25.000000,35.083790
t1550,32.500000,1.500000,25.000000,35.105148
t1551,32.500000,1.500000,25.000000,35.126506
t1552,32.500000,1.500000,25.000000,35.147864
t1553,32.500000,1.500000,25.000000,35.169222
t1554,32.500000,1.500000,25.000000,35.190581
t1555,32.500000,1.500000,25.000000,35.211939
t1556,32.500000,1.500000,25.000000,35.233297
t1557,32.500000,1.500000,25.000000,35.254655
t1558,32.500000,1.500000,25.000000,35.276013
t1559,32.500000,1.500000,25.000000,35.297371
t1560,32.500000,1.500000,25.000000,35.318729
t1561,32.500000,1.500000,25.000000,35.340088
t1562,32.500000,1.500000,25.000000,35.361446
t1563,32.500000,1.500000,25.000000,35.382804
t1564,32.500000,1.500000,25.000000,35.404162
t1565,32.500000,1.500000,25.000000,35.425520
t1566,32.500000,1.500000,25.000000,35.446878
t1567,32.500000,1.500000,25.000000,35.468237
t1568,32.500000,1.500000,25.000000,35.489595
t1569,32.500000,1.500000,25.000000,35.510953
t1570,32.500000,1.500000,25.000000,35.532311
t1571,32.500000,1.500000,25.000000,35.553669
t1572,32.500000,1.500000,25.000000,35.575027
t1573,32.500000,1.500000,25.000000,35.596386
t1574,32.500000,1.500000,25.000000,35.617744
t1575,32.500000,1.500000,25.000000,35.639102
t1576,32.500000,1.500000,25.000000,35.660460
t1577,32.500000,1.500000,25.000000,35.681818
t1578,32.500000,1.500000,25.000000,35.703176
t1579,32.500000,1.500000,25.000000,35.724535
t1580,32.500000,1.500000,25.000000,35.745893
t1581,32.500000,1.500000,25.000000,35.767251
t1582,32.500000,1.500000,25.000000,35.788609
t1583,32.500000,1.500000,25.000000,35.809967
t1584,32.500000,1.500000,25.000000,35.831325
t1585,32.500000,1.500000,25.000000,35.852683
t1586,32.500000,1.500000,25.000000,35.874042
t1587,32.500000,1.500000,25.000000,35.895400
t1588,32.500000,1.500000,25.000000,35.916758
t1589,32.500000,1.500000,25.000000,35.938116
t1590,32.500000,1.500000,25.000000,35.959474
t1591,32.500000,1.500000,25.000000,35.980832
t1592,32.500000,1.500000,25.000000,36.002191
t1593,32.500000,1.500000,25.000000,36.023549
t1594,32.500000,1.500000,25.000000,36.044907
t1595,32.500000,1.500000,25.000000,36.066265
t1596,32.500000,1.500000,25.000000,36.087623
t1597,32.500000,1.500000,25.000000,36.108981
t1598,32.500000,1.500000,25.000000,36.130340
t1599,32.500000,1.500000,25.000000,36.151698
t1600,32.500000,1.500000,25.000000,36.173056
t1601,32.500000,1.500000,25.000000,36.194414
t1602,32.500000,1.500000,25.000000,36.215772
t1603,32.500000,1.500000,25.000000,36.237130
t1604,32.500000,1.500000,25.000000,36.258488
t1605,32.500000,1.500000,25.000000,36.279847
t1606,32.500000,1.500000,25.000000,36.301205
t1607,32.500000,1.500000,25.000000,36.322563
t1608,32.500000,1.500000,25.000000,36.343921
t1609,32.500000,1.500000,25.000000,36.365279
t1610,32.500000,1.500000,25.000000,36.386637
t1611,32.500000,1.500000,25.000000,36.407996
t1612,32.500000,1.500000,25.000000,36.429354
t1613,32.500000,1.500000,25.000000,36.450712
t1614,32.500000,1.500000,25.000000,36.472070
t1615,32.500000,1.500000,25.000000,36.493428
t1616,32.500000,1.500000,25.000000,36.514786
t1617,32.500000,1.500000,25.000000,36.536145
t1618,32.500000,1.500000,25.000000,36.557503
t1619,32.500000,1.500000,25.000000,36.578861
t1620,32.500000,1.500000,25.000000,36.600219
t1621,32.500000,1.500000,25.000000,36.621577
t1622,32.500000,1.500000,25.000000,36.642935
t1623,32.500000,1.500000,25.000000,36.664294
t1624,32.500000,1.500000,25.000000,36.685652
t1625,32.500000,1.500000,25.000000,36.707010
t1626,32.500000,1.500000,25.000000,36.728368
t1627,32.500000,1.500000,25.000000,36.749726
t1628,32.500000,1.500000,25.000000,36.771084
t1629,32.500000,1.500000,25.000000,36.792442
t1630,32.500000,1.500000,25.000000,36.813801
t1631,32.500000,1.500000,25.000000,36.835159
t1632,32.500000,1.500000,25.000000,36.856517
t1633,32.500000,1.500000,25.000000,36.877875
t1634,32.500000,1.500000,25.000000,36.899233
t1635,32.500000,1.500000,25.000000,36.920591
t1636,32.500000,1.500000,25.000000,36.941950
t1637,32.500000,1.500000,25.000000,36.963308
t1638,32.500000,1.500000,25.000000,36.984666
t1639,32.500000,1.500000,25.000000,37.006024
t1640,32.500000,1.500000,25.000000,37.027382
t1641,32.500000,1.500000,25.000000,37.048740
t1642,32.500000,1.500000,25.000000,37.070099
t1643,32.500000,1.500000,25.000000,37.091457
t1644,32.500000,1.500000,25.000000,37.112815
t1645,32.500000,1.500000,25.000000,37.134173
t1646,32.500000,1.500000,25.000000,37.155531
t1647,32.500000,1.500000,25.000000,37.176889
t1648,32.500000,1.500000,25.000000,37.198248
t1649,32.500000,1.500000,25.000000,37.219606
t1650,32.500000,1.500000,25.000000,37.240964
t1651,32.500000,1.500000,25.000000,37.262322
t1652,32.500000,1.500000,25.000000,37.283680
t1653,32.500000,1.500000,25.000000,37.305038
t1654,32.500000,1.500000,25.000000,37.326396
t1655,32.500000,1.500000,25.000000,37.347755
t1656,32.500000,1.500000,25.000000,37.369113
t1657,32.500000,1.500000,25.000000,37.390471
t1658,32.500000,1.500000,25.000000,37.411829
t1659,32.500000,1.500000,25.000000,37.433187
t1660,32.500000,1.500000,25.000000,37.454545
t1661,32.500000,1.500000,25.000000,37.475904
t1662,32.500000,1.500000,25.000000,37.497262
t1663,32.500000,1.500000,25.000000,37.518620
t1664,32.500000,1.500000,25.000000,37.539978
t1665,32.500000,1.500000,25.000000,37.561336
t1666,32.500000,1.500000,25.000000,37.582694
t1667,32.500000,1.500000,25.000000,37.604053
t1668,32.500000,1.500000,25.000000,37.625411
t1669,32.500000,1.500000,25.000000,37.646769
t1670,32.500000,1.500000,25.000000,37.668127
t1671,32.500000,1.500000,25.000000,37.689485
t1672,32.500000,1.500000,25.000000,37.710843
t1673,32.500000,1.500000,25.000000,37.732202
t1674,32.500000,1.500000,25.000000,37.753560
t1675,32.500000,1.500000,25.000000,37.774918
t1676,32.500000,1.500000,25.000000,37.796276
t1677,32.500000,1.500000,25.000000,37.817634
t1678,32.500000,1.500000,25.000000,37.838992
t1679,32.500000,1.500000,25.000000,37.860350
t1680,32.500000,1.500000,25.000000,37.881709
t1681,32.500000,1.500000,25.000000,37.903067
t1682,32.500000,1.500000,25.000000,37.924425
t1683,32.500000,1.500000,25.000000,37.945783
t1684,32.500000,1.500000,25.000000,37.967141
t1685,32.500000,1.500000,25.000000,37.988499
t1686,32.500000,1.500000,25.000000,38.009858
t1687,32.500000,1.500000,25.000000,38.031216
t1688,32.500000,1.500000,25.000000,38.052574
t1689,32.500000,1.500000,25.000000,38.073932
t1690,32.500000,1.500000,25.000000,38.095290
t1691,32.500000,1.500000,25.000000,38.116648
t1692,32.500000,1.500000,25.000000,38.138007
t1693,32.500000,1.500000,25.000000,38.159365
t1694,32.500000,1.500000,25.000000,38.180723
t1695,32.500000,1.500000,25.000000,38.202081
t1696,32.500000,1.500000,25.000000,38.223439
t1697,32.500000,1.500000,25.000000,38.244797
t1698,32.500000,1.500000,25.000000,38.266156
t1699,32.500000,1.500000,25.000000,38.287514
t1700,32.500000,1.500000,25.000000,38.308872
t1701,32.500000,1.500000,25.000000,38.330230
t1702,32.500000,1.500000,25.000000,38.351588
t1703,32.500000,1.500000,25.000000,38.372946
t1704,32.500000,1.500000,25.000000,38.394304
t1705,32.500000,1.500000,25.000000,38.415663
t1706,32.500000,1.500000,25.000000,38.437021
t1707,32.500000,1.500000,25.000000,38.458379
t1708,32.500000,1.500000,25.000000,38.479737
t1709,32.500000,1.500000,25.000000,38.501095
t1710,32.500000,1.500000,25.000000,38.522453
t1711,32.500000,1.500000,25.000000,38.543812
t1712,32.500000,1.500000,25.000000,38.565170
t1713,32.500000,1.500000,25.000000,38.586528
t1714,32.500000,1.500000,25.000000,38.607886
t1715,32.500000,1.500000,25.000000,38.629244
t1716,32.500000,1.500000,25.000000,38.650602
t1717,32.500000,1.500000,25.000000,38.671961
t1718,32.500000,1.500000,25.000000,38.693319
t1719,32.500000,1.500000,25.000000,38.714677
t1720,32.500000,1.500000,25.000000,38.736035
t1721,32.500000,1.500000,25.000000,38.757393
t1722,32.500000,1.500000,25.000000,38.778751
t1723,32.500000,1.500000,25.000000,38.800110
t1724,32.500000,1.500000,25.000000,38.821468
t1725,32.500000,1.500000,25.000000,38.842826
t1726,32.500000,1.500000,25.000000,38.864184
t1727,32.500000,1.500000,25.000000,38.885542
t1728,32.500000,1.500000,25.000000,38.906900
t1729,32.500000,1.500000,25.000000,38.928258
t1730,32.500000,1.500000,25.000000,38.949617
t1731,32.500000,1.500000,25.000000,38.970975
t1732,32.500000,1.500000,25.000000,38.992333
t1733,32.500000,1.500000,25.000000,39.013691
t1734,32.500000,1.500000,25.000000,39.035049
t1735,32.500000,1.500000,25.000000,39.056407
t1736,32.500000,1.500000,25.000000,39.077766
t1737,32.500000,1.500000,25.000000,39.099124
t1738,32.500000,1.500000,25.000000,39.120482
t1739,32.500000,1.500000,25.000000,39.141840
t1740,32.500000,1.500000,25.000000,39.163198
t1741,32.500000,1.500000,25.000000,39.184556
t1742,32.500000,1.500000,25.000000,39.205915
t1743,32.500000,1.500000,25.000000,39.227273
t1744,32.500000,1.500000,25.000000,39.248631
t1745,32.500000,1.500000,25.000000,39.269989
t1746,32.500000,1.500000,25.000000,39.291347
t1747,32.500000,1.500000,25.000000,39.312705
t1748,32.500000,1.500000,25.000000,39.334064
t1749,32.500000,1.500000,25.000000,39.355422
t1750,32.500000,1.500000,25.000000,39.376780
t1751,32.500000,1.500000,25.000000,39.398138
t1752,32.500000,1.500000,25.000000,39.419496
t1753,32.500000,1.500000,25.000000,39.440854
t1754,32.500000,1.500000,25.000000,39.462212
t1755,32.500000,1.500000,25.000000,39.483571
t1756,32.500000,1.500000,25.000000,39.504929
t1757,32.500000,1.500000,25.000000,39.526287
t1758,32.500000,1.500000,25.000000,39.547645
t1759,32.500000,1.500000,25.000000,39.569003
t1760,32.500000,1.500000,25.000000,39.590361
t1761,32.500000,1.500000,25.000000,39.611720
t1762,32.500000,1.500000,25.000000,39.633078
t1763,32.500000,1.500000,25.000000,39.654436
t1764,32.500000,1.500000,25.000000,39.675794
t1765,32.500000,1.500000,25.000000,39.697152
t1766,32.500000,1.500000,25.000000,39.718510
t1767,32.500000,1.500000,25.000000,39.739869
t1768,32.500000,1.500000,25.000000,39.761227
t1769,32.500000,1.500000,25.000000,39.782585
t1770,32.500000,1.500000,25.000000,39.803943
t1771,32.500000,1.500000,25.000000,39.825301
t1772,32.500000,1.500000,25.000000,39.846659
t1773,32.500000,1.500000,25.000000,39.868018
t1774,32.500000,1.500000,25.000000,39.889376
t1775,32.500000,1.500000,25.000000,39.910734
t1776,32.500000,1.500000,25.000000,39.932092
t1777,32.500000,1.500000,25.000000,39.953450
t1778,32.500000,1.500000,25.000000,39.974808
t1779,32.500000,1.500000,25.000000,39.996166
t1780,32.500000,1.500000,25.000000,40.017525
t1781,32.500000,1.500000,25.000000,40.038883
t1782,32.500000,1.500000,25.000000,40.060241
t1783,32.500000,1.500000,25.000000,40.081599
t1784,32.500000,1.500000,25.000000,40.102957
t1785,32.500000,1.500000,25.000000,40.124315
t1786,32.500000,1.500000,25.000000,40.145674
t1787,32.500000,1.500000,25.000000,40.167032
t1788,32.500000,1.500000,25.000000,40.188390
t1789,32.500000,1.500000,25.000000,40.209748
t1790,32.500000,1.500000,25.000000,40.231106
t1791,32.500000,1.500000,25.000000,40.252464
t1792,32.500000,1.500000,25.000000,40.273823
t1793,32.500000,1.500000,25.000000,40.295181
t1794,32.500000,1.500000,25.000000,40.316539
t1795,32.500000,1.500000,25.000000,40.337897
t1796,32.500000,1.500000,25.000000,40.359255
t1797,32.500000,1.500000,25.000000,40.380613
t1798,32.500000,1.500000,25.000000,40.401972
t1799,32.500000,1.500000,25.000000,40.423330
t1800,32.500000,1.500000,25.000000,40.444688
t1801,32.500000,1.500000,25.000000,40.466046
t1802,32.500000,1.500000,25.000000,40.487404
t1803,32.500000,1.500000,25.000000,40.508762
t1804,32.500000,1.500000,25.000000,40.530120
t1805,32.500000,1.500000,25.000000,40.551479
t1806,32.500000,1.500000,25.000000,40.572837
t1807,32.500000,1.500000,25.000000,40.594195
t1808,32.500000,1.500000,25.000000,40.615553
t1809,32.500000,1.500000,25.000000,40.636911
t1810,32.500000,1.500000,25.000000,40.658269
t1811,32.500000,1.500000,25.000000,40.679628
t1812,32.500000,1.500000,25.000000,40.700986
t1813,32.500000,1.500000,25.000000,40.722344
t1814,32.500000,1.500000,25.000000,40.743702
t1815,32.500000,1.500000,25.000000,40.765060
t1816,32.500000,1.500000,25.000000,40.786418
t1817,32.500000,1.500000,25.000000,40.807777
t1818,32.500000,1.500000,25.000000,40.829135
t1819,32.500000,1.500000,25.000000,40.850493
t1820,32.500000,1.500000,25.000000,40.871851
t1821,32.500000,1.500000,25.000000,40.893209
t1822,32.500000,1.500000,25.000000,40.914567
t1823,32.500000,1.500000,25.000000,40.935926
t1824,32.500000,1.500000,25.000000,40.957284
t1825,32.500000,1.500000,25.000000,40.978642
t1826,32.500000,1.500000,25.000000,41.000000